Model,TBS2104
Firmware Version,v1.26.0

Point Format,Y,,,
2.3360e-03,24.6211,24.8633,-0.0546875,149.775
2.3440e-03,24.5742,25,-0.0542969,149.697
2.3520e-03,24.5859,25.0938,-0.0613281,149.414
2.3600e-03,24.7656,25.1328,-0.0234375,149.687
2.3680e-03,25.1367,25.457,-0.0445313,149.697
2.3760e-03,25.1562,25.5234,-0.0398438,149.502
2.3840e-03,25.1523,25.6211,-0.0375,149.648
2.3920e-03,25.2227,25.668,-0.0207031,149.668
2.4000e-03,25.0547,25.5664,-0.04375,149.678
2.4080e-03,25.1562,25.6172,-0.0359375,149.629
2.4160e-03,25.168,25.6094,-0.0636719,149.346
2.4240e-03,25.3359,25.8281,-0.0601563,149.502
2.4320e-03,25.5703,25.9883,-0.0523438,149.736
2.4400e-03,25.6719,26.1602,-0.0398438,149.609
2.4480e-03,25.8164,26.1289,-0.034375,149.57
2.4560e-03,25.8789,26.1914,-0.0613281,149.619
2.4640e-03,25.6211,26.0469,-0.0628906,149.658
2.4720e-03,25.7266,26.0742,-0.0425781,149.668
2.4800e-03,25.6797,26.0391,-0.0203125,149.736
2.4880e-03,25.8281,26.1406,-0.0324219,149.668
2.4960e-03,26.1523,26.5625,-0.0429688,149.697
2.5040e-03,26.1758,26.543,-0.0582031,149.639
2.5120e-03,26.2148,26.6562,-0.0335938,149.385
2.5200e-03,26.3867,26.6992,-0.0574219,149.609
2.5280e-03,26.3008,26.6172,-0.0347656,149.531
2.5360e-03,26.1641,26.5742,-0.0261719,149.775
2.5440e-03,26.3633,26.7383,-0.034375,149.824
2.5520e-03,26.3711,26.8438,-0.0507813,149.678
2.5600e-03,26.7188,27.125,-0.0636719,149.678
2.5680e-03,26.7773,27.2266,-0.0609375,149.717
2.5760e-03,26.9219,27.2344,-0.0367188,149.775
2.5840e-03,26.9414,27.3828,-0.0417969,149.736
2.5920e-03,26.7891,27.125,-0.0578125,149.609
2.6000e-03,26.8633,27.1016,-0.0414063,149.678
2.6080e-03,26.8789,27.2461,-0.046875,149.375
2.6160e-03,26.8984,27.3242,-0.0277344,149.59
2.6240e-03,27.3555,27.7812,-0.0539063,149.639
2.6320e-03,27.418,27.6953,-0.0523438,149.639
2.6400e-03,27.5273,27.9141,-0.0664063,149.668
2.6480e-03,27.4766,27.8945,-0.0328125,149.639
2.6560e-03,27.332,27.7891,-0.04375,149.775
2.6640e-03,27.4414,27.7695,-0.0546875,149.639
2.6720e-03,27.582,27.8789,-0.0320313,149.678
2.6800e-03,27.6367,28.0664,-0.034375,149.668
2.6880e-03,27.9531,28.3711,-0.0507813,149.805
2.6960e-03,28.1094,28.4102,-0.0414063,149.697
2.7040e-03,28.1641,28.4805,-0.0695313,149.678
2.7120e-03,28.1523,28.5859,-0.0375,149.727
2.7200e-03,28.0156,28.3594,-0.0351563,149.658
2.7280e-03,28.0781,28.5625,-0.0445313,149.6
2.7360e-03,28.3125,28.5703,-0.0382813,149.697
2.7440e-03,28.1719,28.6016,-0.0394531,149.629
2.7520e-03,28.6367,29.1406,-0.0636719,149.58
2.7600e-03,28.7148,29.1562,-0.0410156,149.629
2.7680e-03,28.6719,29.1484,-0.04375,149.707
2.7760e-03,28.7773,29.4023,-0.0179688,149.717
2.7840e-03,28.6016,29.0508,-0.0675781,149.697
2.7920e-03,28.7656,29.1836,-0.0507813,149.658
2.8000e-03,28.8555,29.3008,-0.0574219,149.697
2.8080e-03,28.875,29.3164,-0.0527344,149.678
2.8160e-03,29.4102,29.6484,-0.0574219,149.756
2.8240e-03,29.3711,29.8789,-0.0265625,149.697
2.8320e-03,29.6016,29.9023,-0.0609375,149.658
2.8400e-03,29.6367,30.0156,-0.0554688,149.697
2.8480e-03,29.2734,29.7109,-0.0472656,149.678
2.8560e-03,29.4648,29.7852,-0.0363281,149.658
2.8640e-03,29.5234,29.8867,-0.0292969,149.775
2.8720e-03,29.5,30.0234,-0.0441406,149.746
2.8800e-03,29.9844,30.418,-0.0570313,149.824
2.8880e-03,30.0469,30.4375,-0.0617188,149.668
2.8960e-03,30.1328,30.6016,-0.0386719,149.736
2.9040e-03,30.2109,30.6445,-0.0152344,149.697
2.9120e-03,29.9102,30.4219,-0.0222656,149.697
2.9200e-03,30.0469,30.5742,-0.0683594,149.707
2.9280e-03,30.1406,30.5938,-0.0117188,149.648
2.9360e-03,30.1875,30.6133,-0.0703125,149.697
2.9440e-03,30.6094,31,-0.0164063,149.639
2.9520e-03,30.6367,31.1797,-0.040625,149.697
2.9600e-03,30.7695,31.125,-0.0441406,149.687
2.9680e-03,30.7969,31.125,-0.0558594,149.697
2.9760e-03,30.543,31.0469,-0.0289063,149.697
2.9840e-03,30.625,31.1328,-0.0613281,149.648
2.9920e-03,30.7031,31.1172,-0.0414063,149.561
3.0000e-03,30.8242,31.2305,-0.0527344,149.902
3.0080e-03,31.1367,31.4609,-0.05625,149.59
3.0160e-03,31.1445,31.6445,-0.0359375,149.326
3.0240e-03,31.1367,31.6445,-0.0492188,149.668
3.0320e-03,31.3867,31.8281,-0.0382813,149.658
3.0400e-03,31.1758,31.6211,-0.0332031,149.814
3.0480e-03,31.1016,31.6016,-0.0328125,149.746
3.0560e-03,31.1758,31.6133,-0.0320313,149.648
3.0640e-03,31.3359,31.7734,-0.0636719,149.697
3.0720e-03,31.6367,31.9023,-0.0335938,149.766
3.0800e-03,31.668,32.1641,-0.0464844,149.697
3.0880e-03,31.6641,32.1406,-0.0558594,149.697
3.0960e-03,31.668,32.1797,-0.0355469,149.697
3.1040e-03,31.6133,32.0938,-0.040625,149.658
3.1120e-03,31.625,32.1094,-0.0398438,149.521
3.1200e-03,31.6562,32.2422,0.0015625,149.736
3.1280e-03,31.7656,32.2695,-0.053125,149.639
3.1360e-03,31.9102,32.3672,-0.0261719,149.697
3.1440e-03,32.0625,32.6211,-0.0503906,149.678
3.1520e-03,32.1406,32.6328,-0.0441406,149.609
3.1600e-03,32.1641,32.6328,-0.0273438,149.707
3.1680e-03,32.1094,32.4727,-0.0503906,149.648
3.1760e-03,32.1094,32.5938,-0.0492188,149.648
3.1840e-03,32.0352,32.5938,-0.0316406,149.6
3.1920e-03,32.125,32.6211,-0.0398438,149.668
3.2000e-03,32.3828,32.7266,-0.0578125,149.551
3.2080e-03,32.4375,32.8789,-0.0214844,149.775
3.2160e-03,32.3867,32.9102,-0.0378906,149.668
3.2240e-03,32.4102,32.8945,-0.0738281,149.551
3.2320e-03,32.2969,32.8008,-0.0398438,149.473
3.2400e-03,32.4375,32.8633,-0.0339844,149.697
3.2480e-03,32.5781,32.8945,-0.0453125,149.697
3.2560e-03,32.5469,32.8789,-0.009375,149.648
3.2640e-03,32.6758,33.1367,-0.059375,149.678
3.2720e-03,32.6992,33.1328,-0.0292969,149.697
3.2800e-03,32.832,33.1992,-0.0351563,149.697
3.2880e-03,32.7188,33.1797,-0.0347656,149.697
3.2960e-03,32.7227,33.125,-0.040625,149.639
3.3040e-03,32.6992,33.1484,-0.0507813,149.736
3.3120e-03,32.7266,33.1445,-0.040625,149.687
3.3200e-03,32.8438,33.1055,-0.0644531,149.629
3.3280e-03,32.9258,33.3711,-0.0492188,149.775
3.3360e-03,32.8945,33.3984,-0.0378906,149.697
3.3440e-03,33.1289,33.4531,-0.06875,149.648
3.3520e-03,32.9727,33.3984,-0.0679688,149.658
3.3600e-03,32.9102,33.4141,-0.0445313,149.746
3.3680e-03,33.0469,33.2812,-0.0242188,149.609
3.3760e-03,33.082,33.4805,-0.0597656,149.658
3.3840e-03,33.0469,33.4102,-0.0484375,149.678
3.3920e-03,33.207,33.7812,-0.0492188,149.668
3.4000e-03,33.2344,33.6914,-0.0382813,149.697
3.4080e-03,33.3398,33.7695,-0.05,149.697
3.4160e-03,33.3867,33.8633,-0.0375,149.492
3.4240e-03,33.2031,33.7578,-0.0167969,149.668
3.4320e-03,33.1328,33.668,-0.0429688,149.844
3.4400e-03,33.3398,33.6953,-0.0636719,149.551
3.4480e-03,33.418,33.7188,-0.0339844,149.707
3.4560e-03,33.5117,33.9375,-0.0535156,149.541
3.4640e-03,33.5234,33.957,-0.0492188,149.648
3.4720e-03,33.6094,34.0625,-0.0261719,149.736
3.4800e-03,33.6211,34.1445,-0.0363281,149.756
3.4880e-03,33.6094,33.8711,-0.0179688,149.668
3.4960e-03,33.4648,33.957,-0.0390625,149.658
3.5040e-03,33.5703,34.125,-0.0253906,149.697
3.5120e-03,33.6211,33.9883,-0.0367188,149.697
3.5200e-03,33.8711,34.2617,-0.0628906,149.639
3.5280e-03,33.9258,34.418,-0.0398438,149.707
3.5360e-03,33.8633,34.3711,-0.0390625,149.629
3.5440e-03,33.8789,34.3945,-0.0464844,149.658
3.5520e-03,33.8047,34.3633,-0.0378906,149.736
3.5600e-03,33.8555,34.3516,-0.0378906,149.736
3.5680e-03,33.8789,34.3789,-0.0667969,149.57
3.5760e-03,34.0352,34.4883,-0.0492188,149.453
3.5840e-03,34.1445,34.6445,-0.040625,149.697
3.5920e-03,34.1562,34.6875,-0.0257813,149.541
3.6000e-03,34.1836,34.6953,-0.0445313,149.697
3.6080e-03,34.3281,34.8008,-0.01875,149.697
3.6160e-03,34.125,34.6367,-0.0496094,149.775
3.6240e-03,34.332,34.6797,-0.0421875,149.775
3.6320e-03,34.1953,34.8047,-0.0425781,149.697
3.6400e-03,34.375,34.8242,-0.0472656,149.746
3.6480e-03,34.6758,35.1445,-0.0726563,149.639
3.6560e-03,34.6523,35.1484,-0.034375,149.678
3.6640e-03,34.6289,35.1641,-0.0511719,149.697
3.6720e-03,34.7773,35.1797,-0.0675781,149.697
3.6800e-03,34.6094,35.125,-0.0519531,149.697
3.6880e-03,34.5898,35.0625,-0.0429688,149.775
3.6960e-03,34.6914,35.125,-0.0640625,149.648
3.7040e-03,34.6914,35.1875,-0.0515625,149.58
3.7120e-03,34.8945,35.4062,-0.0273438,149.814
3.7200e-03,35.1445,35.4297,-0.0554688,149.736
3.7280e-03,35.125,35.5039,-0.0320313,149.707
3.7360e-03,35.1367,35.6328,-0.05625,149.697
3.7440e-03,34.9141,35.543,-0.0511719,149.697
3.7520e-03,35.1055,35.3867,-0.0605469,149.639
3.7600e-03,35.1328,35.4844,-0.0203125,149.639
3.7680e-03,35.2344,35.6367,-0.0410156,149.717
3.7760e-03,35.3906,35.8789,-0.0515625,149.697
3.7840e-03,35.4844,35.8945,-0.046875,149.697
3.7920e-03,35.457,35.9375,-0.040625,149.639
3.8000e-03,35.6133,36.0938,-0.0109375,149.697
3.8080e-03,35.4023,35.875,-0.0554688,149.541
3.8160e-03,35.4492,35.8633,-0.0398438,149.697
3.8240e-03,35.5352,35.918,-0.0421875,149.756
3.8320e-03,35.5742,35.9883,-0.0375,149.736
3.8400e-03,35.6641,36.2305,-0.0328125,149.668
3.8480e-03,35.8008,36.207,-0.0484375,149.707
3.8560e-03,35.8633,36.3594,-0.0355469,149.326
3.8640e-03,36,36.3984,-0.0457031,149.678
3.8720e-03,35.8203,36.125,-0.046875,149.678
3.8800e-03,35.8789,36.3477,-0.0394531,149.668
3.8880e-03,35.8945,36.3711,-0.0214844,149.697
3.8960e-03,35.8789,36.3789,-0.0539063,149.717
3.9040e-03,36.168,36.582,-0.0269531,149.609
3.9120e-03,36.1367,36.4844,-0.0625,149.687
3.9200e-03,36.2109,36.6328,-0.0609375,149.668
3.9280e-03,36.3047,36.6328,-0.0488281,149.609
3.9360e-03,36.1641,36.5742,-0.0140625,149.697
3.9440e-03,36.1367,36.6094,-0.0484375,149.355
3.9520e-03,36.3555,36.6328,-0.0621094,149.727
3.9600e-03,36.2227,36.7031,-0.0613281,149.658
3.9680e-03,36.4648,36.8789,-0.0589844,149.834
3.9760e-03,36.5703,36.9102,-0.046875,149.629
3.9840e-03,36.5938,36.8789,-0.0589844,149.59
3.9920e-03,36.5391,36.9727,-0.0316406,149.687
4.0000e-03,36.4219,36.8789,-0.0554688,149.658
4.0080e-03,36.5039,36.8672,-0.05625,149.59
4.0160e-03,36.6055,36.8789,-0.0597656,149.971
4.0240e-03,36.6016,37.082,-0.0375,149.717
4.0320e-03,36.6172,37.1484,-0.040625,149.727
4.0400e-03,36.707,37.1406,-0.053125,149.658
4.0480e-03,36.8047,37.1523,-0.0769531,149.59
4.0560e-03,36.8281,37.1875,-0.0726563,149.687
4.0640e-03,36.8594,37.125,-0.0441406,149.766
4.0720e-03,36.8789,37.0938,-0.0421875,149.775
4.0800e-03,36.8516,37.2734,-0.0445313,149.717
4.0880e-03,36.8555,37.207,-0.0421875,149.697
4.0960e-03,36.8984,37.3633,-0.0351563,149.678
4.1040e-03,36.9102,37.3594,-0.0371094,149.687
4.1120e-03,36.957,37.418,-0.0292969,149.619
4.1200e-03,37.0117,37.4102,-0.0402344,149.697
4.1280e-03,36.8789,37.3828,-0.0492188,149.707
4.1360e-03,36.8516,37.3555,-0.0507813,149.766
4.1440e-03,36.8711,37.3281,-0.0261719,149.756
4.1520e-03,37.0273,37.4336,-0.0625,149.697
4.1600e-03,37.1523,37.5938,-0.053125,149.736
4.1680e-03,37.1367,37.5703,-0.0429688,149.697
4.1760e-03,37.1328,37.6172,-0.0351563,149.678
4.1840e-03,37.1523,37.6172,-0.0660156,149.678
4.1920e-03,37.1016,37.5859,-0.0335938,149.795
4.2000e-03,37.1289,37.6523,-0.0636719,149.922
4.2080e-03,37.1445,37.6094,-0.0425781,149.668
4.2160e-03,37.1992,37.625,-0.0621094,149.775
4.2240e-03,37.293,37.8789,-0.0390625,149.697
4.2320e-03,37.3359,37.7422,-0.0246094,150
4.2400e-03,37.4102,37.8594,-0.0515625,149.697
4.2480e-03,37.3867,37.8945,-0.0570313,149.629
4.2560e-03,37.3867,37.707,-0.0414063,149.707
4.2640e-03,37.3672,37.7578,-0.0777344,149.756
4.2720e-03,37.3555,37.8008,-0.0378906,149.736
4.2800e-03,37.3594,37.8164,-0.0390625,149.609
4.2880e-03,37.4414,37.8945,-0.0632813,149.697
4.2960e-03,37.4453,37.9219,-0.059375,149.736
4.3040e-03,37.5859,37.9844,-0.0363281,149.697
4.3120e-03,37.6172,37.8789,-0.021875,149.717
4.3200e-03,37.3945,37.8711,-0.0605469,149.678
4.3280e-03,37.4727,37.8555,-0.0121094,149.697
4.3360e-03,37.5312,38.0508,-0.015625,149.971
4.3440e-03,37.4727,38.1094,-0.0367188,149.697
4.3520e-03,37.6523,38.125,-0.0382813,149.629
4.3600e-03,37.7852,38.1562,-0.0363281,149.658
4.3680e-03,37.6953,38.1523,-0.0335938,149.883
4.3760e-03,37.707,38.1914,-0.0574219,149.736
4.3840e-03,37.6328,38.125,-0.0921875,149.678
4.3920e-03,37.707,38.125,-0.0535156,149.639
4.4000e-03,37.6523,38.207,-0.0652344,149.756
4.4080e-03,37.6367,38.2148,-0.0691406,149.697
4.4160e-03,37.8242,38.3711,-0.0351563,149.678
4.4240e-03,37.9102,38.4023,-0.0324219,149.609
4.4320e-03,37.8789,38.4023,-0.0460938,149.707
4.4400e-03,37.9531,38.3984,-0.0578125,149.883
4.4480e-03,37.8633,38.3672,-0.034375,149.6
4.4560e-03,37.875,38.4023,-0.0703125,149.648
4.4640e-03,37.8594,38.3359,-0.0300781,149.678
4.4720e-03,37.8945,38.4961,-0.0539063,149.687
4.4800e-03,38.1406,38.6172,-0.0441406,149.687
4.4880e-03,38.1797,38.582,-0.0605469,149.844
4.4960e-03,38.1562,38.5352,-0.0316406,149.697
4.5040e-03,38.1445,38.6328,-0.0445313,149.629
4.5120e-03,38.1289,38.4609,-0.0570313,149.531
4.5200e-03,38.1016,38.5352,-0.0507813,149.756
4.5280e-03,38.1094,38.5859,-0.0375,149.727
4.5360e-03,38.1367,38.6523,-0.05,149.697
4.5440e-03,38.2305,38.7031,-0.0671875,149.697
4.5520e-03,38.2305,38.8477,-0.0558594,149.775
4.5600e-03,38.1914,38.6875,-0.0226563,149.697
4.5680e-03,38.2734,38.8672,-0.0539063,149.893
4.5760e-03,38.1641,38.6797,-0.0542969,149.639
4.5840e-03,38.2305,38.6406,-0.0695313,149.687
4.5920e-03,38.2148,38.832,-0.0480469,149.697
4.6000e-03,38.3672,38.7031,-0.0351563,149.736
4.6080e-03,38.4102,38.8945,-0.0476563,149.756
4.6160e-03,38.3867,38.957,-0.0667969,149.736
4.6240e-03,38.3672,38.875,-0.0304688,149.697
4.6320e-03,38.4375,38.8906,-0.0515625,149.629
4.6400e-03,38.3984,38.8945,-0.0675781,149.814
4.6480e-03,38.3945,38.8633,-0.0363281,149.678
4.6560e-03,38.4023,38.8789,-0.0636719,150.215
4.6640e-03,38.3906,38.8789,-0.0355469,149.736
4.6720e-03,38.5117,38.9297,-0.0367188,149.668
4.6800e-03,38.6211,38.9023,-0.065625,149.824
4.6880e-03,38.4805,39.0742,-0.0394531,149.746
4.6960e-03,38.5352,39.1289,-0.0628906,149.775
4.7040e-03,38.5195,38.9258,-0.0382813,149.736
4.7120e-03,38.4727,39.0508,-0.0421875,149.775
4.7200e-03,38.4727,39.0156,-0.0578125,149.746
4.7280e-03,38.6055,39.1523,-0.0144531,149.697
4.7360e-03,38.5859,39.125,-0.0457031,149.551
4.7440e-03,38.5039,39.1367,-0.0683594,149.707
4.7520e-03,38.6289,39.1445,-0.0351563,149.814
4.7600e-03,38.668,38.9883,-0.0320313,149.717
4.7680e-03,38.625,39.125,-0.0382813,149.775
4.7760e-03,38.6172,39.0977,-0.0578125,149.668
4.7840e-03,38.6641,39.125,-0.0496094,149.482
4.7920e-03,38.668,39.125,-0.0527344,149.746
4.8000e-03,38.6523,39.125,-0.0636719,149.736
4.8080e-03,38.6914,39.3008,-0.0464844,149.678
4.8160e-03,38.7656,39.168,-0.0421875,149.697
4.8240e-03,38.6836,39.1289,-0.0382813,149.756
4.8320e-03,38.7773,39.2539,-0.065625,149.854
4.8400e-03,38.6484,39.1367,-0.0390625,149.697
4.8480e-03,38.6719,39.125,-0.0636719,149.707
4.8560e-03,38.8281,39.2031,-0.0582031,149.658
4.8640e-03,38.8789,39.1758,-0.0453125,149.766
4.8720e-03,38.8008,39.2969,-0.0523438,149.639
4.8800e-03,38.8633,39.2383,-0.059375,149.736
4.8880e-03,38.8477,39.2891,-0.0398438,149.697
4.8960e-03,38.8555,39.1914,-0.0375,149.893
4.9040e-03,38.8477,39.1094,-0.0566406,149.756
4.9120e-03,38.8594,39.3672,-0.0214844,149.932
4.9200e-03,38.6445,39.2773,-0.0460938,149.746
4.9280e-03,38.8633,39.3047,-0.0613281,149.668
4.9360e-03,38.8242,39.3984,-0.0570313,149.648
4.9440e-03,38.75,39.3438,-0.0398438,149.629
4.9520e-03,38.8906,39.3633,-0.0382813,149.775
4.9600e-03,38.7461,39.2656,-0.0273438,149.746
4.9680e-03,38.8672,39.2461,-0.0359375,149.824
4.9760e-03,38.8711,39.2539,-0.04375,149.668
4.9840e-03,38.8789,39.2422,-0.059375,149.678
4.9920e-03,38.7578,39.3672,-0.0261719,149.736
5.0000e-03,38.8672,39.4102,-0.0675781,149.6
5.0080e-03,38.8516,39.3945,-0.0417969,149.648
5.0160e-03,38.6797,39.3555,-0.0507813,149.697
5.0240e-03,38.8711,39.125,-0.0640625,149.6
5.0320e-03,38.8789,39.3672,-0.0359375,149.658
5.0400e-03,38.8945,39.332,-0.0277344,149.697
5.0480e-03,38.8359,39.3633,-0.0371094,149.668
5.0560e-03,38.8125,39.2148,-0.0304688,149.687
5.0640e-03,38.8672,39.3672,-0.05,149.717
5.0720e-03,38.8789,39.3398,-0.0488281,149.727
5.0800e-03,38.8125,39.3594,-0.0464844,149.736
5.0880e-03,38.9102,39.3438,-0.0351563,149.697
5.0960e-03,38.7695,39.3906,-0.0578125,149.619
5.1040e-03,38.8633,39.2305,-0.0324219,149.697
5.1120e-03,38.8945,39.3711,-0.0425781,149.873
5.1200e-03,38.8555,39.3789,-0.0417969,149.326
5.1280e-03,38.8945,39.2578,-0.0496094,149.277
5.1360e-03,38.8633,39.3711,-0.034375,149.639
5.1440e-03,38.8789,39.1484,-0.0386719,149.697
5.1520e-03,38.8711,39.207,-0.0535156,149.609
5.1600e-03,38.7734,39.3945,-0.040625,149.395
5.1680e-03,38.6992,39.3906,-0.0433594,150
5.1760e-03,38.7891,39.2148,-0.05,149.697
5.1840e-03,38.8359,39.3125,-0.0652344,149.639
5.1920e-03,38.8633,39.1328,-0.0101563,149.746
5.2000e-03,38.8633,39.1914,-0.0539063,149.785
5.2080e-03,38.8047,39.2031,-0.0460938,149.668
5.2160e-03,38.8359,39.2305,-0.0683594,149.873
5.2240e-03,38.7617,39.1797,-0.0382813,149.736
5.2320e-03,38.8789,39.4102,-0.0734375,149.619
5.2400e-03,38.7031,39.1953,-0.0390625,149.619
5.2480e-03,38.8789,39.2422,-0.0441406,149.551
5.2560e-03,38.8789,39.1797,-0.0222656,149.648
5.2640e-03,38.8477,39.293,-0.0308594,149.697
5.2720e-03,38.8633,39.2383,-0.0382813,149.697
5.2800e-03,38.875,39.3008,-0.0535156,149.707
5.2880e-03,38.7812,39.3828,-0.0300781,149.629
5.2960e-03,38.832,39.3672,-0.0394531,149.775
5.3040e-03,38.8555,39.1602,-0.0539063,149.658
5.3120e-03,38.7148,39.3711,-0.0550781,149.58
5.3200e-03,38.8438,39.2656,-0.0636719,149.658
5.3280e-03,38.8516,39.2109,-0.0515625,149.668
5.3360e-03,38.8555,39.207,-0.021875,149.619
5.3440e-03,38.7148,39.2344,-0.0667969,149.521
5.3520e-03,38.8086,39.3828,-0.0433594,149.6
5.3600e-03,38.7461,39.1523,-0.0523438,149.717
5.3680e-03,38.6641,39.3477,-0.0472656,149.541
5.3760e-03,38.7148,39.25,-0.025,149.687
5.3840e-03,38.7148,39.2461,-0.0402344,149.678
5.3920e-03,38.793,39.25,-0.0597656,149.707
5.4000e-03,38.8594,39.3398,-0.0472656,149.697
5.4080e-03,38.7383,39.3672,-0.0425781,149.727
5.4160e-03,38.8125,39.1641,-0.0519531,149.775
5.4240e-03,38.7422,39.3086,-0.0671875,149.707
5.4320e-03,38.8711,39.293,-0.09375,149.805
5.4400e-03,38.8633,39.2812,-0.0371094,149.697
5.4480e-03,38.8672,39.3125,-0.0359375,149.668
5.4560e-03,38.8711,39.3594,-0.0464844,149.658
5.4640e-03,38.7539,39.1758,-0.0480469,149.658
5.4720e-03,38.875,39.3164,-0.0441406,149.697
5.4800e-03,38.8281,39.25,-0.0433594,149.678
5.4880e-03,38.832,39.25,-0.0394531,149.697
5.4960e-03,38.8945,39.2969,-0.0394531,149.746
5.5040e-03,38.7578,39.2773,-0.0582031,149.736
5.5120e-03,38.793,39.2109,-0.0605469,149.736
5.5200e-03,38.6992,39.1992,-0.034375,149.707
5.5280e-03,38.7188,39.1445,-0.0433594,149.629
5.5360e-03,38.8281,39.3789,-0.0214844,149.717
5.5440e-03,38.7422,39.168,-0.0441406,149.629
5.5520e-03,38.8633,39.293,-0.0292969,149.678
5.5600e-03,38.8398,39.1406,-0.0316406,149.658
5.5680e-03,38.8594,39.2734,-0.0429688,149.746
5.5760e-03,38.7617,39.2852,-0.0613281,149.678
5.5840e-03,38.7539,39.1094,-0.0394531,149.736
5.5920e-03,38.8789,39.1914,-0.0582031,149.736
5.6000e-03,38.7812,39.3164,-0.0464844,149.697
5.6080e-03,38.6406,39.2109,-0.0433594,149.609
5.6160e-03,38.7148,39.168,-0.0480469,149.6
5.6240e-03,38.6641,39.1445,-0.009375,149.541
5.6320e-03,38.6367,39.1172,-0.0554688,149.814
5.6400e-03,38.6211,39.1523,-0.0605469,149.697
5.6480e-03,38.6406,39.1406,-0.0261719,149.775
5.6560e-03,38.6523,39.1367,-0.0371094,149.668
5.6640e-03,38.6445,39.125,-0.0503906,149.687
5.6720e-03,38.6445,39.1289,-0.0351563,149.697
5.6800e-03,38.7734,39.1367,-0.0335938,149.697
5.6880e-03,38.668,39.1406,-0.0511719,149.775
5.6960e-03,38.6445,39.125,-0.0351563,149.687
5.7040e-03,38.6484,39.125,-0.0503906,149.814
5.7120e-03,38.6172,39.1211,-0.0488281,149.57
5.7200e-03,38.6445,39.168,-0.0355469,149.785
5.7280e-03,38.6055,39.1094,-0.025,149.678
5.7360e-03,38.6445,39.1797,-0.0507813,149.697
5.7440e-03,38.6211,39.125,-0.059375,149.658
5.7520e-03,38.6484,39.1406,-0.0457031,149.775
5.7600e-03,38.5,39.0625,-0.0367188,149.746
5.7680e-03,38.5117,38.8945,-0.0410156,149.639
5.7760e-03,38.5547,38.8789,-0.0621094,149.775
5.7840e-03,38.5898,39.0156,-0.0246094,149.678
5.7920e-03,38.5508,38.9062,-0.0464844,149.736
5.8000e-03,38.4688,38.8789,-0.0570313,149.658
5.8080e-03,38.4336,38.9609,-0.0378906,149.727
5.8160e-03,38.5078,39.0781,-0.0480469,149.561
5.8240e-03,38.4062,38.8789,-0.0582031,149.814
5.8320e-03,38.375,38.8789,-0.0460938,149.697
5.8400e-03,38.3828,38.9102,-0.00664063,149.824
5.8480e-03,38.418,38.8789,-0.03125,149.736
5.8560e-03,38.3867,38.8945,-0.0410156,149.697
5.8640e-03,38.3945,38.8945,-0.0609375,149.814
5.8720e-03,38.3906,38.8086,-0.0550781,149.736
5.8800e-03,38.3945,38.9102,-0.0351563,149.736
5.8880e-03,38.2891,38.8633,-0.0359375,149.736
5.8960e-03,38.3008,38.6406,-0.078125,149.854
5.9040e-03,38.2344,38.6328,-0.0363281,149.658
5.9120e-03,38.3906,38.6367,-0.0199219,149.775
5.9200e-03,38.3867,38.7969,-0.0386719,149.707
5.9280e-03,38.2617,38.7344,-0.0375,149.697
5.9360e-03,38.2109,38.7812,-0.0472656,149.697
5.9440e-03,38.1602,38.6406,-0.0195313,149.736
5.9520e-03,38.1406,38.6094,-0.0609375,149.736
5.9600e-03,38.1484,38.6172,-0.0289063,149.775
5.9680e-03,38.1367,38.5312,-0.0335938,149.746
5.9760e-03,38.0977,38.6172,-0.0457031,149.893
5.9840e-03,38.1367,38.543,-0.0609375,149.854
5.9920e-03,38.1289,38.5391,-0.0527344,149.697
6.0000e-03,38.1289,38.4961,-0.0472656,149.766
6.0080e-03,38.125,38.6562,-0.0425781,149.805
6.0160e-03,37.957,38.4102,-0.0671875,149.609
6.0240e-03,37.9102,38.4141,-0.0421875,149.775
6.0320e-03,37.8789,38.3711,-0.0132813,149.668
6.0400e-03,37.8789,38.2891,-0.0523438,149.687
6.0480e-03,37.9688,38.3867,-0.0222656,149.697
6.0560e-03,37.8945,38.418,-0.0410156,149.707
6.0640e-03,37.9102,38.4336,-0.0691406,149.736
6.0720e-03,37.8945,38.3672,-0.053125,149.736
6.0800e-03,37.8828,38.2969,-0.0378906,149.854
6.0880e-03,37.8672,38.3867,-0.0421875,149.629
6.0960e-03,37.7031,38.1914,-0.0523438,149.697
6.1040e-03,37.7227,38.125,-0.0539063,149.893
6.1120e-03,37.8789,38.3359,-0.0511719,149.736
6.1200e-03,37.6836,38.2656,-0.040625,149.551
6.1280e-03,37.6953,38.1367,-0.0578125,149.697
6.1360e-03,37.6758,38.2344,-0.0265625,149.639
6.1440e-03,37.5664,37.8945,-0.0585938,149.697
6.1520e-03,37.6055,37.957,-0.0453125,149.697
6.1600e-03,37.5977,37.9102,-0.04375,149.346
6.1680e-03,37.3945,37.8477,-0.0511719,149.639
6.1760e-03,37.5625,37.9219,-0.0546875,149.668
6.1840e-03,37.4609,37.9531,-0.0460938,149.854
6.1920e-03,37.6406,37.8945,-0.0539063,149.639
6.2000e-03,37.5078,37.9102,-0.0355469,149.697
6.2080e-03,37.3789,37.7852,-0.04375,149.648
6.2160e-03,37.3594,37.7344,-0.0757813,149.697
6.2240e-03,37.2031,37.6758,-0.0503906,149.854
6.2320e-03,37.3555,37.5977,-0.0394531,149.648
