Model,TBS2104
Firmware Version,v1.26.0

Point Format,Y,,,
-1.3824e-02,37.3477,37.8789,0.0277344,120.947
-1.3816e-02,37.707,37.9844,0.0796875,119.922
-1.3808e-02,37.3867,38.1094,-0.126953,120
-1.3800e-02,37.8242,38.0312,-0.0550781,121.016
-1.3792e-02,37.7031,37.6172,-0.129297,118.389
-1.3784e-02,37.6367,37.8789,-0.144141,119.922
-1.3776e-02,37.1836,38.2617,-0.05625,120.996
-1.3768e-02,37.2383,37.8789,-0.105078,119.766
-1.3760e-02,37.5586,37.8281,-0.0164063,119.727
-1.3752e-02,37.5078,37.832,-0.0527344,119.961
-1.3744e-02,37.1758,37.4062,0.0378906,120
-1.3736e-02,37.4883,37.7539,-0.0613281,119.961
-1.3728e-02,37.1367,37.7031,-0.0863281,119.922
-1.3720e-02,37.1094,37.6914,-0.0332031,119.062
-1.3712e-02,37.4414,37.7305,-0.0761719,120.273
-1.3704e-02,37.125,37.6055,-0.0625,119.922
-1.3696e-02,37.0938,37.3125,-0.142188,120.908
-1.3688e-02,37.3711,37.2148,-0.0496094,120.859
-1.3680e-02,37,37.3047,0.0496094,120
-1.3672e-02,37.332,37.5898,-0.0144531,119.678
-1.3664e-02,36.5625,37.1094,0.0394531,120.039
-1.3656e-02,36.8555,37.1406,-0.0472656,119.697
-1.3648e-02,36.4453,37.5547,-0.105469,118.955
-1.3640e-02,37.207,37.0938,-0.0859375,120.117
-1.3632e-02,36.8516,37.1367,0.0453125,119.736
-1.3624e-02,36.7656,37.125,-0.0601563,120.078
-1.3616e-02,36.3828,37.3672,-0.123047,119.961
-1.3608e-02,36.3945,36.9062,-0.0710938,120
-1.3600e-02,36.293,37.3281,-0.0921875,119.922
-1.3592e-02,36.6758,36.8906,-0.0875,120.039
-1.3584e-02,36.2188,36.5273,-0.107422,119.189
-1.3576e-02,36.2266,36.8672,-0.176172,120.078
-1.3568e-02,36.6094,36.8867,-0.00898438,119.805
-1.3560e-02,36.1602,36.8398,0.00859375,120.156
-1.3552e-02,36.1133,36.8008,0.0046875,119.687
-1.3544e-02,36.125,36.8086,-0.123047,119.922
-1.3536e-02,36.125,36.2695,0.0109375,119.131
-1.3528e-02,36.0781,36.6758,-0.0199219,120.156
-1.3520e-02,36.3789,36.2773,0.0175781,120.908
-1.3512e-02,35.5508,36.6367,-0.00820313,119.727
-1.3504e-02,36.0938,36.5352,-0.126172,120.195
-1.3496e-02,35.8789,36.5547,-0.0882813,120.156
-1.3488e-02,35.8594,36.5586,-0.0203125,120.273
-1.3480e-02,35.8672,36.1406,-0.144141,119.805
-1.3472e-02,35.8438,36.0781,-0.0320313,120.039
-1.3464e-02,35.4492,36.0938,-0.0679688,120
-1.3456e-02,35.3867,35.9531,-0.0746094,121.055
-1.3448e-02,35.8281,35.9688,-0.125,121.318
-1.3440e-02,35.3555,35.9062,-0.0382813,119.033
-1.3432e-02,35.6875,35.9062,-0.0734375,119.805
-1.3424e-02,35.3516,35.8789,-0.0078125,119.883
-1.3416e-02,35.2383,35.8203,0.0871094,119.121
-1.3408e-02,35.2734,35.4727,-0.0738281,119.805
-1.3400e-02,35.1992,35.832,0.040625,120.039
-1.3392e-02,35.125,35.7734,-0.180469,120.039
-1.3384e-02,35.0781,35.3711,0.0207031,120.898
-1.3376e-02,35.1172,35.293,-0.0183594,119.922
-1.3368e-02,35.125,35.6055,-0.0574219,120
-1.3360e-02,35.0469,35.6914,-0.0464844,120.078
-1.3352e-02,34.9844,35.3047,0.0421875,120.156
-1.3344e-02,34.9062,35.5781,-0.185156,119.961
-1.3336e-02,34.875,35.1406,-0.0417969,118.984
-1.3328e-02,34.5586,35.125,0.00429687,119.883
-1.3320e-02,34.5117,35.1211,-0.00273438,118.994
-1.3312e-02,34.4297,35.1094,0.00859375,119.092
-1.3304e-02,34.793,35.1367,-0.186719,120.742
-1.3296e-02,34.7539,34.9531,-0.0476563,120.312
-1.3288e-02,34.6836,34.9688,-0.00507813,121.064
-1.3280e-02,34.2305,34.8789,0.0519531,119.766
-1.3272e-02,34.6172,34.8516,0.0121094,120.996
-1.3264e-02,34.6406,34.8203,-0.147266,119.727
-1.3256e-02,34.5742,34.4258,-0.10625,119.961
-1.3248e-02,34.5078,34.8125,-0.0613281,120.234
-1.3240e-02,34.4023,34.7031,-0.028125,119.902
-1.3232e-02,34.4219,34.6836,-0.135156,120.82
-1.3224e-02,34.0781,34.6797,-0.0113281,119.023
-1.3216e-02,34,34.25,0.0289062,119.121
-1.3208e-02,34,34.6445,0.0285156,120.078
-1.3200e-02,33.8672,34.2734,-0.107422,119.844
-1.3192e-02,34.2617,34.4961,-0.0277344,119.922
-1.3184e-02,33.8281,34.168,-0.0589844,119.805
-1.3176e-02,33.7734,34.5195,-0.0238281,120.117
-1.3168e-02,33.418,34.1133,-0.0378906,119.062
-1.3160e-02,33.7305,34.0625,-0.0339844,121.006
-1.3152e-02,33.7656,34.0781,0.0367187,120.156
-1.3144e-02,33.2539,34.2969,-0.109375,120.117
-1.3136e-02,33.6719,30.543,-0.0851563,120.078
-1.3128e-02,33.6406,23.3164,-0.141016,120.078
-1.3120e-02,33.5312,6.17188,-0.0933594,120.156
-1.3112e-02,33.457,2.72656,0.0109375,119.248
-1.3104e-02,33.1172,1.51172,0.0695312,119.883
-1.3096e-02,33.125,1.45703,0.138672,120.078
-1.3088e-02,33.3828,1.86328,0.110547,120
-1.3080e-02,33.0625,1.87891,0.0445312,119.961
-1.3072e-02,32.8789,1.46484,0.132422,120
-1.3064e-02,32.9375,1.83984,0.169531,119.766
-1.3056e-02,32.8906,2.27344,0.235547,120.234
-1.3048e-02,32.8164,1.44141,0.204297,120.937
-1.3040e-02,32.4844,1.82031,0.250391,119.121
-1.3032e-02,32.3945,1.84766,0.304687,120.879
-1.3024e-02,32.75,1.87891,0.375391,119.805
-1.3016e-02,32.8242,1.86719,0.292578,119.736
-1.3008e-02,32.7461,1.85156,0.334766,119.922
-1.3000e-02,32.2773,1.78906,0.474219,119.102
-1.2992e-02,32.2422,1.47656,0.422266,119.18
-1.2984e-02,32.5625,1.45312,0.466406,119.961
-1.2976e-02,32.25,1.46484,0.605859,120
-1.2968e-02,32.4531,1.86328,0.474219,119.922
-1.2960e-02,32.5391,1.83203,0.546875,121.094
-1.2952e-02,31.9844,1.86328,0.472656,119.922
-1.2944e-02,32,1.85938,0.639062,119.053
-1.2936e-02,32.3438,1.85547,0.639844,119.883
-1.2928e-02,32.2891,1.80078,0.6125,119.844
-1.2920e-02,31.8516,1.85156,0.730078,119.883
-1.2912e-02,31.8477,1.82422,0.684766,119.805
-1.2904e-02,31.8281,1.80078,0.708203,120
-1.2896e-02,31.8359,1.87109,0.802734,119.102
-1.2888e-02,31.8281,1.78516,0.696484,120.039
-1.2880e-02,31.6641,1.82422,0.638672,120.117
-1.2872e-02,31.6719,1.84766,0.752734,120
-1.2864e-02,31.6172,1.84766,0.726953,119.844
-1.2856e-02,31.1797,1.78516,0.825391,119.014
-1.2848e-02,31.2461,2.26562,0.874219,120.85
-1.2840e-02,31.1562,1.88672,0.871875,120.273
-1.2832e-02,31.1719,1.78516,0.908984,120.156
-1.2824e-02,31.125,1.48047,0.995312,120.273
-1.2816e-02,31.4453,1.86719,0.880078,120.791
-1.2808e-02,31.0938,1.80469,0.978125,119.961
-1.2800e-02,31.0742,1.43359,1.1082,120.742
-1.2792e-02,30.8789,1.82812,0.986328,119.023
-1.2784e-02,30.875,1.83203,0.936328,119.043
-1.2776e-02,30.8789,1.87891,1.08125,120.312
-1.2768e-02,30.832,1.81641,1.08672,120
-1.2760e-02,30.7266,1.87891,1.02812,119.697
-1.2752e-02,30.2773,1.87891,1.19492,119.736
-1.2744e-02,30.7148,1.87891,1.16836,120.889
-1.2736e-02,30.6562,1.85156,1.17539,119.922
-1.2728e-02,30.6602,1.80078,1.13594,119.922
-1.2720e-02,30.6094,1.84766,1.20352,120
-1.2712e-02,30.1523,1.46484,1.24687,120.117
-1.2704e-02,30.1094,1.85938,1.17266,120.83
-1.2696e-02,30.1602,1.41797,1.27734,120.078
-1.2688e-02,30.1211,1.86328,1.23086,119.883
-1.2680e-02,30.125,1.81641,1.39414,120.898
-1.2672e-02,30.0781,1.84766,1.30195,119.805
-1.2664e-02,30.0312,2.26562,1.41289,120.791
-1.2656e-02,30,1.87891,1.31172,119.17
-1.2648e-02,29.7891,1.50391,1.45078,119.805
-1.2640e-02,29.4336,1.87891,1.46484,119.844
-1.2632e-02,29.7422,1.875,1.36523,119.141
-1.2624e-02,29.8164,1.86328,1.37617,120.039
-1.2616e-02,29.6836,1.85938,1.5543,118.975
-1.2608e-02,29.7031,1.87891,1.55352,119.922
-1.2600e-02,29.2305,1.87891,1.55312,120.312
-1.2592e-02,29.6641,1.83203,1.58398,119.883
-1.2584e-02,29.1406,1.87109,1.6418,119.766
-1.2576e-02,29.1484,1.83594,1.58359,120.039
-1.2568e-02,29.4883,1.87109,1.66602,120.078
-1.2560e-02,29.0781,1.87891,1.68437,119.043
-1.2552e-02,29.0312,1.86719,1.7375,119.775
-1.2544e-02,29.1094,1.85938,1.72422,119.844
-1.2536e-02,29.3828,1.83984,1.69375,120.039
-1.2528e-02,28.9219,1.87109,1.72422,119.883
-1.2520e-02,28.875,1.83984,1.69102,119.922
-1.2512e-02,28.8633,1.9375,1.84102,119.961
-1.2504e-02,28.8398,1.83203,1.81133,119.922
-1.2496e-02,28.8047,1.48438,1.86172,119.814
-1.2488e-02,28.3281,1.86328,1.86328,120.117
-1.2480e-02,28.7422,1.77734,1.81406,119.844
-1.2472e-02,28.6836,1.85156,1.90352,119.883
-1.2464e-02,28.6133,1.86719,1.94883,120.078
-1.2456e-02,28.5859,1.85938,1.8875,119.961
-1.2448e-02,28.1367,1.87891,2.03555,119.844
-1.2440e-02,28.1758,1.83984,1.94609,119.736
-1.2432e-02,28.1094,1.84766,1.99727,119.727
-1.2424e-02,28.3555,2.22656,2.01328,119.805
-1.2416e-02,28.0312,1.81641,2.08086,119.766
-1.2408e-02,28.3438,1.38672,2.00586,120.195
-1.2400e-02,27.9844,1.86328,2.16445,119.854
-1.2392e-02,27.543,1.88672,2.08594,119.697
-1.2384e-02,27.8477,1.87891,2.14336,119.609
-1.2376e-02,27.3828,1.90625,2.19805,119.687
-1.2368e-02,27.8516,1.86328,2.26016,119.883
-1.2360e-02,27.6953,1.83594,2.18945,121.016
-1.2352e-02,27.6914,1.41016,2.14062,119.092
-1.2344e-02,27.75,1.83594,2.29687,120.039
-1.2336e-02,27.5938,1.87891,2.30742,119.844
-1.2328e-02,27.5859,2.22266,2.325,120.078
-1.2320e-02,27.1289,1.81641,2.30742,119.805
-1.2312e-02,27.5234,1.85156,2.33477,119.658
-1.2304e-02,27.4062,1.4375,2.35898,120
-1.2296e-02,27.1094,1.84766,2.48281,120.117
-1.2288e-02,27.0781,1.84375,2.31367,119.961
-1.2280e-02,27.3164,1.85938,2.38281,119.082
-1.2272e-02,27.3242,1.81641,2.36523,121.035
-1.2264e-02,26.8281,1.875,2.48203,118.838
-1.2256e-02,26.8711,1.86328,2.24883,119.922
-1.2248e-02,26.832,1.5625,2.46445,119.766
-1.2240e-02,26.3789,1.86328,2.44766,119.961
-1.2232e-02,26.6328,1.57031,2.50547,119.883
-1.2224e-02,26.5586,1.50391,2.51953,119.922
-1.2216e-02,26.6445,1.80859,2.37031,120.078
-1.2208e-02,26.6016,1.83594,2.49609,119.883
-1.2200e-02,26.457,1.46484,2.58437,119.961
-1.2192e-02,26.125,1.83984,2.53398,120.977
-1.2184e-02,26.125,1.85156,2.64883,119.883
-1.2176e-02,26,1.87109,2.71406,119.922
-1.2168e-02,25.8945,1.87891,2.64297,119.697
-1.2160e-02,25.543,1.89453,2.65703,119.805
-1.2152e-02,25.5742,1.51953,2.70586,119.961
-1.2144e-02,25.4336,1.86328,2.61289,120.947
-1.2136e-02,25.3945,1.875,2.71562,119.648
-1.2128e-02,25.793,1.9375,2.8043,119.922
-1.2120e-02,25.6562,1.53906,2.62109,119.121
-1.2112e-02,25.2617,1.86328,2.74844,119.883
-1.2104e-02,25.2539,2.26953,2.88555,120.117
-1.2096e-02,25.1367,1.875,2.7543,120.156
-1.2088e-02,25.5391,1.87891,2.87383,119.844
-1.2080e-02,25.0938,1.82031,2.84883,119.805
-1.2072e-02,25,1.90625,2.88281,119.15
-1.2064e-02,24.9688,1.82031,2.95352,120.156
-1.2056e-02,24.5938,1.85156,2.93711,119.922
-1.2048e-02,24.5586,1.46484,2.93359,119.082
-1.2040e-02,24.8203,1.85938,2.83477,119.727
-1.2032e-02,24.8398,1.49219,2.99297,119.922
-1.2024e-02,24.7812,1.85156,2.99766,119.082
-1.2016e-02,24.75,1.89453,2.96406,120.195
-1.2008e-02,24.2109,1.87891,2.97266,119.883
-1.2000e-02,24.2773,1.82422,2.99687,119.814
-1.1992e-02,24.1367,1.8125,3.0457,120.957
-1.1984e-02,24.1133,1.86719,3.17461,119.844
-1.1976e-02,24.125,1.44141,3.10625,119.775
-1.1968e-02,23.6367,1.41797,3.09375,119.131
-1.1960e-02,24.3516,1.90625,3.10039,120.156
-1.1952e-02,24.332,1.78516,3.15625,119.844
-1.1944e-02,23.8203,1.51562,3.18242,120
-1.1936e-02,23.8203,1.87891,3.18789,119.961
-1.1928e-02,24.2266,1.86328,3.17344,120
-1.1920e-02,23.7656,2.30469,3.20781,119.805
-1.1912e-02,23.6875,1.87891,3.16211,119.922
-1.1904e-02,23.7383,1.46484,3.23633,119.961
-1.1896e-02,23.5898,1.86328,3.23672,120
-1.1888e-02,23.5391,1.86328,3.29336,119.844
-1.1880e-02,23.1523,1.87891,3.40469,119.961
-1.1872e-02,23.1133,1.47656,3.43281,119.922
-1.1864e-02,23.1094,1.52734,3.38789,118.838
-1.1856e-02,23,1.87891,3.33633,119.844
-1.1848e-02,23.2891,1.85547,3.29805,119.844
-1.1840e-02,23.3047,1.91016,3.28203,120.039
-1.1832e-02,22.9062,1.51172,3.31719,119.961
-1.1824e-02,22.8555,1.87891,3.40312,118.945
-1.1816e-02,22.668,1.50391,3.40312,119.805
-1.1808e-02,22.6445,1.87109,3.47656,120
-1.1800e-02,22.3125,1.86328,3.45352,118.896
-1.1792e-02,22.2891,1.86328,3.52383,119.766
-1.1784e-02,22.1875,1.875,3.51406,120.898
-1.1776e-02,22.1484,1.86328,3.58437,119.678
-1.1768e-02,22.125,1.87891,3.52305,119.883
-1.1760e-02,22.0625,1.50391,3.65078,120.117
-1.1752e-02,22.0469,1.85547,3.62852,119.883
-1.1744e-02,21.8789,1.86719,3.50391,119.053
-1.1736e-02,21.8555,1.85938,3.63398,119.775
-1.1728e-02,21.8789,1.82812,3.68984,120.703
-1.1720e-02,21.3281,1.87109,3.58242,119.922
-1.1712e-02,21.625,1.83984,3.64531,119.639
-1.1704e-02,21.2109,1.875,3.66719,119.766
-1.1696e-02,21.6133,1.88281,3.58516,119.844
-1.1688e-02,21.1562,1.86328,3.69375,120.078
-1.1680e-02,21.1484,1.85547,3.79023,119.668
-1.1672e-02,21.0781,1.48828,3.7375,120.977
-1.1664e-02,20.9844,1.83984,3.775,119.844
-1.1656e-02,21.0156,1.87109,3.76094,120.078
-1.1648e-02,20.9531,1.44531,3.65117,120.879
-1.1640e-02,20.5391,1.50391,3.73789,119.727
-1.1632e-02,20.8789,1.86719,3.8082,119.844
-1.1624e-02,20.2891,1.92188,3.85391,119.883
-1.1616e-02,20.6797,1.84766,3.73828,119.883
-1.1608e-02,20.2539,1.875,3.88242,120.83
-1.1600e-02,20.2734,1.86328,3.84102,119.922
-1.1592e-02,20.6406,1.89062,3.96797,119.893
-1.1584e-02,20.2031,1.89062,3.78867,120.039
-1.1576e-02,20.0938,1.875,3.89414,119.297
-1.1568e-02,20.3984,1.83594,3.85039,119.961
-1.1560e-02,19.8906,1.86328,3.93047,120.957
-1.1552e-02,20.0625,1.47266,3.96641,119.766
-1.1544e-02,19.8555,1.86328,3.84297,119.727
-1.1536e-02,19.8555,1.87109,3.89805,119.033
-1.1528e-02,19.7383,1.86328,3.90664,119.072
-1.1520e-02,19.7461,1.85547,3.96602,119.58
-1.1512e-02,19.6836,1.86328,3.90859,119.883
-1.1504e-02,19.918,1.875,4.03281,119.922
-1.1496e-02,19.5547,1.90625,3.9375,119.072
-1.1488e-02,19.1328,1.84766,3.95117,119.961
-1.1480e-02,19.3945,1.87891,4.12539,120.889
-1.1472e-02,19.3438,1.875,3.96953,120.85
-1.1464e-02,18.8906,1.95312,3.96719,119.805
-1.1456e-02,19.2344,1.83203,4.08867,119.687
-1.1448e-02,18.8438,1.49609,4.06055,119.961
-1.1440e-02,18.4453,1.9375,4.16875,120.791
-1.1432e-02,18.75,1.88672,4.14883,119.775
-1.1424e-02,18.6172,1.85547,4.09219,120
-1.1416e-02,18.6523,1.85547,4.06211,120.234
-1.1408e-02,18.5547,1.92188,4.17383,119.697
-1.1400e-02,18.1328,1.87891,4.01875,118.975
-1.1392e-02,18.1484,1.89062,4.12617,119.658
-1.1384e-02,18.0156,1.85938,4.19141,119.727
-1.1376e-02,18.0938,1.87891,4.14883,119.15
-1.1368e-02,17.9531,1.51172,4.15078,119.111
-1.1360e-02,17.457,1.92188,4.13203,119.033
-1.1352e-02,17.8555,1.89453,4.37305,120.195
-1.1344e-02,17.8203,1.875,4.32344,119.775
-1.1336e-02,17.8047,1.84766,4.29102,120.234
-1.1328e-02,17.2344,1.85156,4.29258,118.799
-1.1320e-02,17.2656,1.55859,4.33516,119.961
-1.1312e-02,17.1523,1.84766,4.30547,120.039
-1.1304e-02,17.1172,1.87891,4.22461,120.195
-1.1296e-02,17.1914,1.86719,4.23828,119.883
-1.1288e-02,17.0156,1.89062,4.38906,119.727
-1.1280e-02,16.9688,1.51953,4.43906,120.078
-1.1272e-02,16.9258,1.60547,4.43437,120.908
-1.1264e-02,16.8711,1.87891,4.36328,119.844
-1.1256e-02,16.832,1.87891,4.32266,119.961
-1.1248e-02,16.8516,1.86328,4.33203,119.766
-1.1240e-02,16.7344,1.86328,4.32539,119.844
-1.1232e-02,16.7305,1.85156,4.43203,118.994
-1.1224e-02,16.6016,1.95312,4.4543,119.082
-1.1216e-02,16.5781,1.90625,4.43359,119.922
-1.1208e-02,16.1602,1.85547,4.425,119.766
-1.1200e-02,16.0625,1.87109,4.40039,120.742
-1.1192e-02,15.9844,1.84766,4.4918,120.84
-1.1184e-02,15.9844,2.25781,4.48359,119.883
-1.1176e-02,15.9219,1.86719,4.49375,120.039
-1.1168e-02,15.8906,1.48047,4.57656,119.668
-1.1160e-02,15.4805,1.86328,4.53281,119.697
-1.1152e-02,15.375,1.875,4.54531,119.805
-1.1144e-02,15.7109,1.47266,4.48945,119.687
-1.1136e-02,15.6094,1.86719,4.59766,119.736
-1.1128e-02,15.625,1.92188,4.63086,120.791
-1.1120e-02,15.168,1.89062,4.52227,120.078
-1.1112e-02,15.1602,1.87109,4.625,119.648
-1.1104e-02,15.4219,2.21094,4.6,119.883
-1.1096e-02,15.4141,1.88672,4.55117,119.805
-1.1088e-02,15.0469,1.875,4.52656,120.156
-1.1080e-02,14.9102,1.89062,4.64922,119.883
-1.1072e-02,14.8633,1.87891,4.63633,119.922
-1.1064e-02,14.8789,1.85156,4.63906,119.961
-1.1056e-02,14.3867,1.50781,4.65977,120.84
-1.1048e-02,14.3867,1.89062,4.59648,120.078
-1.1040e-02,14.3555,1.51953,4.72109,120.039
-1.1032e-02,14.6562,1.85938,4.79375,119.014
-1.1024e-02,14.6172,1.86719,4.57422,119.844
-1.1016e-02,14.1758,1.55078,4.77227,119.131
-1.1008e-02,13.8008,1.90625,4.76562,119.805
-1.1000e-02,14.125,1.89062,4.72812,119.736
-1.0992e-02,14,1.86328,4.74844,118.877
-1.0984e-02,14.0469,1.90625,4.78555,118.77
-1.0976e-02,13.9219,1.86328,4.80625,119.883
-1.0968e-02,13.8633,1.86328,4.81797,119.805
-1.0960e-02,13.8594,1.86719,4.77266,119.209
-1.0952e-02,13.8242,1.98438,4.73594,119.922
-1.0944e-02,13.3516,1.87109,4.79531,120.156
-1.0936e-02,13.6758,1.50391,4.75273,119.844
-1.0928e-02,13.3086,2.32812,4.83555,119.844
-1.0920e-02,13.2344,1.84375,4.81055,119.766
-1.0912e-02,13.5391,1.88281,4.84766,119.072
-1.0904e-02,13.1289,1.84766,4.85078,120.195
-1.0896e-02,13.0312,1.49609,4.85312,118.965
-1.0888e-02,13.3828,1.87891,4.88633,119.922
-1.0880e-02,13.3203,1.86328,4.78477,119.141
-1.0872e-02,12.8477,1.87891,4.79336,119.727
-1.0864e-02,12.8633,1.89062,4.95312,119.961
-1.0856e-02,12.5039,1.96875,4.90625,119.775
-1.0848e-02,12.8125,1.87891,4.74648,119.922
-1.0840e-02,12.7812,1.87891,5.00859,120.156
-1.0832e-02,12.6562,1.92188,4.89609,119.727
-1.0824e-02,12.6992,1.92188,4.94336,120.039
-1.0816e-02,12.5859,1.87891,4.86992,119.736
-1.0808e-02,12.4844,1.86719,4.95625,119.717
-1.0800e-02,12.1484,1.87891,4.93555,119.766
-1.0792e-02,12.0938,1.89062,4.9,120.908
-1.0784e-02,12.3711,1.87891,5,118.945
-1.0776e-02,11.8789,1.85547,4.92812,119.111
-1.0768e-02,11.875,1.50391,4.96328,120.117
-1.0760e-02,11.8789,1.87891,5.06055,119.922
-1.0752e-02,11.4023,1.85938,5,120.117
-1.0744e-02,11.625,1.87891,4.99219,119.805
-1.0736e-02,11.6523,1.51172,5.03437,119.678
-1.0728e-02,11.2891,1.87891,4.95391,119.922
-1.0720e-02,11.1133,1.57031,4.97148,119.736
-1.0712e-02,11.1172,1.86719,5.06562,120.156
-1.0704e-02,11.1562,1.87109,5.06133,119.922
-1.0696e-02,10.9844,1.90625,5.12422,119.961
-1.0688e-02,10.9375,1.51172,5.11367,119.775
-1.0680e-02,10.8555,1.89062,4.9332,119.883
-1.0672e-02,10.8516,1.86328,5.01875,119.102
-1.0664e-02,10.3438,1.89062,5.09141,119.922
-1.0656e-02,10.3828,1.89062,5.06953,119.727
-1.0648e-02,10.2734,1.47266,5.05977,120.039
-1.0640e-02,10.1836,1.90625,5.09922,119.805
-1.0632e-02,10.0938,1.87891,5.10586,120
-1.0624e-02,10.0625,1.48438,5.02891,119.844
-1.0616e-02,10.0312,1.87891,5.1332,120.918
-1.0608e-02,9.96875,1.56641,5.16055,120.937
-1.0600e-02,9.82812,1.875,5.15547,120
-1.0592e-02,9.82031,1.87891,5.03242,120
-1.0584e-02,9.39844,1.89062,5.11211,120.293
-1.0576e-02,9.76953,1.86719,5.16836,119.727
-1.0568e-02,9.26562,1.92188,5.18477,119.033
-1.0560e-02,9.125,1.86328,5.15039,119.775
-1.0552e-02,9.125,2.30469,5.00508,119.697
-1.0544e-02,9.10938,1.58203,5.19531,119.766
-1.0536e-02,8.90625,1.87891,5.28164,118.867
-1.0528e-02,9.26562,1.86719,5.19258,120.84
-1.0520e-02,8.84766,1.87891,5.16016,119.111
-1.0512e-02,8.8125,1.85156,5.14883,119.736
-1.0504e-02,8.69531,1.58984,5.21484,119.727
-1.0496e-02,8.66016,1.58594,5.22539,120
-1.0488e-02,8.53516,1.84375,5.21523,119.961
-1.0480e-02,8.12891,1.89062,5.23867,119.053
-1.0472e-02,8.13672,1.44922,5.13008,118.887
-1.0464e-02,8.03125,1.53516,5.3,119.844
-1.0456e-02,7.95312,1.85547,5.26172,120.996
-1.0448e-02,7.88281,1.90625,5.24297,120.82
-1.0440e-02,8.13672,1.90625,5.21094,120.039
-1.0432e-02,7.76562,1.49609,5.24141,119.062
-1.0424e-02,7.60547,1.875,5.325,119.961
-1.0416e-02,7.22266,1.53906,5.16289,120.869
-1.0408e-02,7.16016,1.89453,5.14102,120
-1.0400e-02,7.17578,1.87891,5.21406,119.883
-1.0392e-02,7.39453,1.87891,5.23047,119.736
-1.0384e-02,6.81641,1.49609,5.18555,119.668
-1.0376e-02,6.86328,1.89062,5.25273,119.092
-1.0368e-02,6.84375,1.85547,5.1957,120.078
-1.0360e-02,6.70703,1.87891,5.1832,120
-1.0352e-02,6.60938,1.85547,5.28203,119.805
-1.0344e-02,6.60938,1.87891,5.29453,119.922
-1.0336e-02,6.55078,1.86328,5.15586,120.039
-1.0328e-02,6.13281,1.85156,5.28125,120
-1.0320e-02,6.01562,1.90625,5.32148,119.922
-1.0312e-02,5.86719,1.87891,5.1957,119.6
-1.0304e-02,5.45703,1.89062,5.3125,119.805
-1.0296e-02,5.8125,1.89062,5.28555,119.961
-1.0288e-02,5.70312,1.89062,5.28125,119.844
-1.0280e-02,5.37109,1.53516,5.25352,120.117
-1.0272e-02,5.23438,2.27344,5.25898,119.883
-1.0264e-02,5.18359,1.51172,5.2957,119.736
-1.0256e-02,5.52344,1.9375,5.27812,119.687
-1.0248e-02,5.09375,1.50391,5.25977,119.16
-1.0240e-02,5.07812,1.60938,5.30312,119.805
-1.0232e-02,5.33203,1.875,5.20312,119.775
-1.0224e-02,4.87891,1.89844,5.40625,119.805
-1.0216e-02,4.83203,1.86719,5.32656,119.053
-1.0208e-02,4.81641,1.875,5.22773,120.703
-1.0200e-02,4.25,1.90625,5.23789,119.727
-1.0192e-02,4.65625,1.87891,5.25898,119.727
-1.0184e-02,4.5625,1.52734,5.25781,119.766
-1.0176e-02,4.13281,2.26953,5.29805,119.033
-1.0168e-02,4.375,1.85938,5.26758,119.922
-1.0160e-02,4.36719,1.87891,5.24414,120.078
-1.0152e-02,3.55859,1.87891,5.31328,118.926
-1.0144e-02,3.87891,1.85938,5.44727,118.955
-1.0136e-02,3.44531,1.89062,5.22305,119.961
-1.0128e-02,3.39453,1.89062,5.35391,118.857
-1.0120e-02,3.67188,1.87109,5.3375,119.697
-1.0112e-02,3.19922,1.55859,5.40937,119.053
-1.0104e-02,3.19922,1.86328,5.29727,120.039
-1.0096e-02,3.51172,2.27734,5.35156,119.844
-1.0088e-02,3.14062,1.89062,5.39531,119.805
-1.0080e-02,3.09375,1.52734,5.33164,120.156
-1.0072e-02,2.88281,1.87891,5.33594,119.883
-1.0064e-02,2.55859,1.87891,5.33125,119.805
-1.0056e-02,2.8125,2.28516,5.30781,119.727
-1.0048e-02,2.85156,2.26562,5.26641,119.697
-1.0040e-02,2.50781,1.96875,5.35937,119.736
-1.0032e-02,2.78906,1.80859,5.35,118.848
-1.0024e-02,2.25391,1.86719,5.2375,119.883
-1.0016e-02,2.69922,1.59766,5.28008,119.727
-1.0008e-02,2.55859,1.89062,5.39531,119.736
-1.0000e-02,2.38672,1.89453,5.20781,119.961
-9.9920e-03,2.34375,1.86719,5.40781,119.678
-9.9840e-03,1.95312,1.90625,5.33086,119.082
-9.9760e-03,1.86328,1.87891,5.37383,119.922
-9.9680e-03,1.875,1.87891,5.29414,120.195
-9.9600e-03,1.81641,1.86719,5.33086,119.766
-9.9520e-03,1.73047,1.90625,5.23789,119.766
-9.9440e-03,1.70312,1.87891,5.33594,118.916
-9.9360e-03,1.19922,1.87891,5.29844,120.791
-9.9280e-03,1.28125,1.9375,5.31133,118.965
-9.9200e-03,1.13672,1.62109,5.29102,119.922
-9.9120e-03,1.10938,1.86328,5.35586,119.131
-9.9040e-03,1.0625,1.9375,5.2207,119.961
-9.8960e-03,1.04688,1.92188,5.30937,120.801
-9.8880e-03,0.871094,1.9375,5.3875,120
-9.8800e-03,1.19141,1.87891,5.26797,120.234
-9.8720e-03,0.839844,1.77344,5.3168,118.916
-9.8640e-03,0.699219,1.8125,5.20117,120.781
-9.8560e-03,0.679688,1.87891,5.32734,120.801
-9.8480e-03,0.589844,1.87891,5.25508,120.654
-9.8400e-03,0.195312,1.53125,5.24648,119.014
-9.8320e-03,0.546875,1.89062,5.42148,118.74
